track_id,release_id,path,genre_primary,rating,collections,composer,work_title,catalog_system,catalog_number,movement_number,movement_name,title,artist_raw,soloists,ensembles,conductor,conductor_source,conductor_confidence,conductor_candidate,album,album_artist,disc_number,disc_subtitle,track_number,release_year,recording_year,label,catalog_number_release,source_medium,quality_tier,codec,bit_depth,sample_rate,channels,duration_seconds,size_bytes,isrc,is_container_release
trk_1bf4d82d9b06,rel_44012019a49d,"Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/01 - Concerto for two pianos, Percussion and Orchestra - 1 Assai Lento.flac",Classical,,,,"Concerto for two pianos, Percussion and Orchestra",,,,1 Assai Lento,"Concerto for two pianos, Percussion and Orchestra - 1 Assai Lento",Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,1,2009,,,,CD,Redbook,flac,16,44100,2,768.2,47986863,,False
trk_67b44b0cc9b9,rel_44012019a49d,"Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/02 - Concerto for two pianos, Percussion and Orchestra - 2 Lento Ma Non Troppo.flac",Classical,,,,"Concerto for two pianos, Percussion and Orchestra",,,,2 Lento Ma Non Troppo,"Concerto for two pianos, Percussion and Orchestra - 2 Lento Ma Non Troppo",Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,2,2009,,,,CD,Redbook,flac,16,44100,2,388.7,20320041,,False
trk_7f9b9a44e33a,rel_44012019a49d,"Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/03 - Concerto for two pianos, Percussion and Orchestra - 3 Allegro Ma Non Troppo.flac",Classical,,,,"Concerto for two pianos, Percussion and Orchestra",,,,3 Allegro Ma Non Troppo,"Concerto for two pianos, Percussion and Orchestra - 3 Allegro Ma Non Troppo",Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,3,2009,,,,CD,Redbook,flac,16,44100,2,387.2,25259391,,False
trk_7c6fd03d64cf,rel_44012019a49d,Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/04 - Concerto for violin and Orchestra 1 - 1 Andante Sostenuto.flac,Classical,,,,Concerto for violin and Orchestra 1,,,,1 Andante Sostenuto,Concerto for violin and Orchestra 1 - 1 Andante Sostenuto,Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,4,2009,,,,CD,Redbook,flac,16,44100,2,573.0,43588944,,False
trk_367fef3d28b0,rel_44012019a49d,Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/05 - Concerto for violin and Orchestra 1 - 2 Allegro giocoso.flac,Classical,,,,Concerto for violin and Orchestra 1,,,,2 Allegro giocoso,Concerto for violin and Orchestra 1 - 2 Allegro giocoso,Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,5,2009,,,,CD,Redbook,flac,16,44100,2,715.6,58342058,,False
trk_b003d516c065,rel_44012019a49d,Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/06 - Concerto for viola and Orchestra - 1 Moderato.flac,Classical,,,,Concerto for viola and Orchestra,,,,1 Moderato,Concerto for viola and Orchestra - 1 Moderato,Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,6,2009,,,,CD,Redbook,flac,16,44100,2,871.5,63841255,,False
trk_a516ac3a27dd,rel_44012019a49d,Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/07 - Concerto for viola and Orchestra - 2 Adagio Religioso.flac,Classical,,,,Concerto for viola and Orchestra,,,,2 Adagio Religioso,Concerto for viola and Orchestra - 2 Adagio Religioso,Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,7,2009,,,,CD,Redbook,flac,16,44100,2,276.7,17985900,,False
trk_4e0fea02f659,rel_44012019a49d,Bartók - Boulez/Bartók - Boulez   cd 4 - Concertos/08 - Concerto for viola and Orchestra - 3 Allegro vivace.flac,Classical,,,,Concerto for viola and Orchestra,,,,3 Allegro vivace,Concerto for viola and Orchestra - 3 Allegro vivace,Bartók - Boulez cd 4,Bartók - Boulez cd 4,,Pierre Boulez,folder_path,medium,,Concertos,,,,8,2009,,,,CD,Redbook,flac,16,44100,2,256.0,20275572,,False
trk_d1c995dd14b4,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/01 - Concerto for Violin and Orchestra no.2 Sz112 - 1. Allegro non troppo.flac,Classical,,,,Concerto for Violin and Orchestra no.2,Sz,112,1,Allegro non troppo,Concerto for Violin and Orchestra no.2 Sz112 - 1. Allegro non troppo,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,1,2009,,,,CD,Redbook,flac,16,44100,2,999.0,73142390,,False
trk_90ddf1485619,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/02 - 2. Andante tranquillo.flac,Classical,,,,Violin Concerto no.2,,,2,Andante tranquillo,2. Andante tranquillo,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,2,2009,,,,CD,Redbook,flac,16,44100,2,650.0,38489004,,False
trk_a2111a781c23,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/03 - 3. Allegro molto.flac,Classical,,,,Violin Concerto no.2,,,3,Allegro molto,3. Allegro molto,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,3,2009,,,,CD,Redbook,flac,16,44100,2,786.0,59043217,,False
trk_3614a80f84e9,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/04 - Rhapsody for Violin and Orchestra - 1. Lassú. Moderato.flac,Classical,,,,Rhapsody for Violin and Orchestra,,,1,Lassú. Moderato,Rhapsody for Violin and Orchestra - 1. Lassú. Moderato,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,4,2009,,,,CD,Redbook,flac,16,44100,2,315.0,23498416,,False
trk_cead81d38c71,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/05 - 2. Friss. Allegretto moderato.flac,Classical,,,,Violin Concerto no.2,,,2,Friss. Allegretto moderato,2. Friss. Allegretto moderato,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,5,2009,,,,CD,Redbook,flac,16,44100,2,362.0,26788602,,False
trk_e8c6306697ca,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/06 - Rhapsody for Violin and Orchestra no.2 Sz90 - 1. Lassú. Moderato.flac,Classical,,,,Rhapsody for Violin and Orchestra no.2,Sz,90,1,Lassú. Moderato,Rhapsody for Violin and Orchestra no.2 Sz90 - 1. Lassú. Moderato,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,6,2009,,,,CD,Redbook,flac,16,44100,2,315.0,23708903,,False
trk_3e7f88cc937a,rel_4a65fe1fc642,Bartók - Boulez/Bartók - Boulez   cd 5 - Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2/07 - 2. Friss. Allegro moderato.flac,Classical,,,,Violin Concerto no.2,,,2,Friss. Allegro moderato,2. Friss. Allegro moderato,Bartók - Boulez cd 5,Bartók - Boulez cd 5,,Pierre Boulez,folder_path,high,,Violin Concerto no.2 - Rhapsody for Violin and Orchestra nos. 1 & 2,,,,7,2009,,,,CD,Redbook,flac,16,44100,2,382.0,30044761,,False
trk_33b990a47891,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/01 - Prologue - 'The Tale Is Old' - 'Here We Are Now'.flac,Classical,,,,'The Tale Is Old' - 'Here We Are Now',,,,,Prologue - 'The Tale Is Old' - 'Here We Are Now',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,1,2009,,,,CD,Redbook,flac,16,44100,2,306.2,19026064,,False
trk_2ee05794be63,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/02 - Judith - 'Is This Really Bluebeard's Castle'.flac,Classical,,,,'Is This Really Bluebeard's Castle',,,,,Judith - 'Is This Really Bluebeard's Castle',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,2,2009,,,,CD,Redbook,flac,16,44100,2,315.8,19655096,,False
trk_b6d3f41c3122,rel_1c136499fe98,"Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/03 - Judith - 'Ah, I See Seven Great Shut Doorways'.flac",Classical,,,,"'Ah, I See Seven Great Shut Doorways'",,,,,"Judith - 'Ah, I See Seven Great Shut Doorways'",Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,3,2009,,,,CD,Redbook,flac,16,44100,2,323.0,19054248,,False
trk_8a0fdca48c24,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/04 - First Door - Judith - 'Woe!' - 'What Seest Thou'.flac,Classical,,,,First Door - Judith - 'Woe!' - 'What Seest Thou',,,,,First Door - Judith - 'Woe!' - 'What Seest Thou',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,4,2009,,,,CD,Redbook,flac,16,44100,2,265.0,19998184,,False
trk_ee336684bc05,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/05 - Second Door - Bluebeard - 'What Seest Thou'.flac,Classical,,,,Second Door - Bluebeard - 'What Seest Thou',,,,,Second Door - Bluebeard - 'What Seest Thou',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,5,2009,,,,CD,Redbook,flac,16,44100,2,235.0,15965772,,False
trk_971d582b9a66,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/06 - Third Door - Judith - 'Mountains Of Gold!'.flac,Classical,,,,Third Door - Judith - 'Mountains Of Gold!',,,,,Third Door - Judith - 'Mountains Of Gold!',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,6,2009,,,,CD,Redbook,flac,16,44100,2,145.0,9691991,,False
trk_883f002ec89f,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/07 - Fourth Door - Judith - 'Ah! Lovely Flowers'.flac,Classical,,,,Fourth Door - Judith - 'Ah! Lovely Flowers',,,,,Fourth Door - Judith - 'Ah! Lovely Flowers',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,7,2009,,,,CD,Redbook,flac,16,44100,2,257.9,19519027,,False
trk_61dc607b34ae,rel_1c136499fe98,"Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/08 - Fifth Door - Bluebeard - Look, My Castle Gleams And Brightens'.flac",Classical,,,,"Fifth Door - Bluebeard - Look, My Castle Gleams And Brightens'",,,,,"Fifth Door - Bluebeard - Look, My Castle Gleams And Brightens'",Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,8,2009,,,,CD,Redbook,flac,16,44100,2,395.1,33354042,,False
trk_70a03fc18be5,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/09 - Sixth Door - Judith - 'I Can See A Sheet Of Water'.flac,Classical,,,,Sixth Door - Judith - 'I Can See A Sheet Of Water',,,,,Sixth Door - Judith - 'I Can See A Sheet Of Water',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,9,2009,,,,CD,Redbook,flac,16,44100,2,272.0,12742791,,False
trk_d1cfc55a412b,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/10 - Bluebeard 'The Last Of My Doors Must Stay Shut'.flac,Classical,,,,Bluebeard 'The Last Of My Doors Must Stay Shut',,,,,Bluebeard 'The Last Of My Doors Must Stay Shut',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,10,2009,,,,CD,Redbook,flac,16,44100,2,249.5,15235959,,False
trk_a00b3afabba6,rel_1c136499fe98,"Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/11 - Judith - 'Now I Know It All, O Bluebeard'.flac",Classical,,,,"'Now I Know It All, O Bluebeard'",,,,,"Judith - 'Now I Know It All, O Bluebeard'",Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,11,2009,,,,CD,Redbook,flac,16,44100,2,204.3,13812995,,False
trk_aafb7bba1ee6,rel_1c136499fe98,Bartók - Boulez/Bartók - Boulez   cd 6 - Bluebeard's Castle/12 - Bluebeard - 'Hearts That I Have Loved And Cherished'.flac,Classical,,,,'Hearts That I Have Loved And Cherished',,,,,Bluebeard - 'Hearts That I Have Loved And Cherished',Bartók - Boulez cd 6,Bartók - Boulez cd 6,,Pierre Boulez,folder_path,medium,,Bluebeard's Castle,,,,12,2009,,,,CD,Redbook,flac,16,44100,2,511.2,31040113,,False
trk_d4f9d88b43ef,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/01 - Cantata Profana I. there was once an old man.flac,Classical,,,,Cantata Profana I. there was once an old man,,,,,Cantata Profana I. there was once an old man,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,1,2009,,,,CD,Redbook,flac,16,44100,2,419.5,32617722,,False
trk_c348eed2a629,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/02 - II. but their father grew impatient.flac,Classical,,,,II. but their father grew impatient,,,,,II. but their father grew impatient,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,2,2009,,,,CD,Redbook,flac,16,44100,2,480.3,36368198,,False
trk_5a7913340dfe,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/03 - III. Volt egy oreg apo.flac,Classical,,,,Cantata Profana,,,3,Volt egy oreg apo,III. Volt egy oreg apo,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,3,2009,,,,CD,Redbook,flac,16,44100,2,197.2,12697832,,False
trk_12fd4515132a,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/04 - The Wooden Prince - Introduction.flac,Classical,,,,The Wooden Prince,,,,Introduction,The Wooden Prince - Introduction,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,4,2009,,,,CD,Redbook,flac,16,44100,2,313.8,20733363,,False
trk_7d6d36cf65d8,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/05 - First Dance.flac,Classical,,,,First Dance,,,,,First Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,5,2009,,,,CD,Redbook,flac,16,44100,2,304.6,20899336,,False
trk_21475fedb80d,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/06 - Second Dance.flac,Classical,,,,Second Dance,,,,,Second Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,6,2009,,,,CD,Redbook,flac,16,44100,2,326.6,27471173,,False
trk_fe36aed7a7ab,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/07 - Third Dance.flac,Classical,,,,Third Dance,,,,,Third Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,7,2009,,,,CD,Redbook,flac,16,44100,2,695.8,56360854,,False
trk_bd227855f6bc,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/08 - Fourth Dance.flac,Classical,,,,Fourth Dance,,,,,Fourth Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,8,2009,,,,CD,Redbook,flac,16,44100,2,920.6,75151427,,False
trk_1b2752b9eee9,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/09 - Fifth Dance.flac,Classical,,,,Fifth Dance,,,,,Fifth Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,9,2009,,,,CD,Redbook,flac,16,44100,2,115.1,8798822,,False
trk_de6381838f72,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/10 - Sixth Dance.flac,Classical,,,,Sixth Dance,,,,,Sixth Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,10,2009,,,,CD,Redbook,flac,16,44100,2,97.5,7460481,,False
trk_31c5ad77184e,rel_e201a13e3c89,Bartók - Boulez/Bartók - Boulez   cd 7 - Cantata Profana - The Wooden Prince/11 - Seventh Dance.flac,Classical,,,,Seventh Dance,,,,,Seventh Dance,Bartók - Boulez cd 7,Bartók - Boulez cd 7,,Pierre Boulez,folder_path,medium,,Cantata Profana - The Wooden Prince,,,,11,2009,,,,CD,Redbook,flac,16,44100,2,523.0,43115137,,False
trk_c6054c2adc3e,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/01 - The Miraculous Mandarin, Op. 19, Sz 73- Beginning (Allegro).flac",Classical,,,,"The Miraculous Mandarin, Op. 19",Sz,73,,Beginning (Allegro),"The Miraculous Mandarin, Op. 19, Sz 73: Beginning (Allegro)",Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,1,2009,,,,CD,Redbook,flac,16,44100,2,182.5,14764117,,False
trk_6e172ba14f18,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/02 - First seduction game- the shabby old rake (Moderato).flac",Classical,,,,First seduction game,,,,the shabby old rake (Moderato),First seduction game: the shabby old rake (Moderato),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,2,2009,,,,CD,Redbook,flac,16,44100,2,224.1,13610272,,False
trk_9f66003910b0,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/03 - Second seduction game.flac",Classical,,,,Second seduction game,,,,,Second seduction game,Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,3,2009,,,,CD,Redbook,flac,16,44100,2,192.8,11291520,,False
trk_38f30f173647,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/04 - Third seduction game (Sostenuto).flac",Classical,,,,Third seduction game (Sostenuto),,,,,Third seduction game (Sostenuto),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,4,2009,,,,CD,Redbook,flac,16,44100,2,100.9,6890271,,False
trk_ea329b075742,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/05 - The Mandarin enters and remains immobile in the doorway... (Maestoso).flac",Classical,,,,The Mandarin enters and remains immobile in the doorway... (Maestoso),,,,,The Mandarin enters and remains immobile in the doorway... (Maestoso),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,5,2009,,,,CD,Redbook,flac,16,44100,2,412.2,27958349,,False
trk_ccc08ab6802c,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/06 - The girl sinks down to embrace him... (Allegro).flac",Classical,,,,The girl sinks down to embrace him... (Allegro),,,,,The girl sinks down to embrace him... (Allegro),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,6,2009,,,,CD,Redbook,flac,16,44100,2,149.4,15329173,,False
trk_13dfd5c82915,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/07 - The tramps leap out, seize the Mandarin and tear him away from the girl.flac",Classical,,,,"The tramps leap out, seize the Mandarin and tear him away from the girl",,,,,"The tramps leap out, seize the Mandarin and tear him away from the girl",Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,7,2009,,,,CD,Redbook,flac,16,44100,2,126.0,10716139,,False
trk_714fa42fed23,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/08 - Suddenly the Mandarin's head appears between the pillows and he looks longingly at the gio.flac",Classical,,,,Suddenly the Mandarin's head appears between the pillows and he looks longingly at the gio,,,,,Suddenly the Mandarin's head appears between the pillows and he looks longingly at the gio,Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,8,2009,,,,CD,Redbook,flac,16,44100,2,180.8,12315786,,False
trk_ab7b0e782261,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/09 - The terrified tramps discuss how they are to get rid of the Mandarin at last. (Agitato).flac",Classical,,,,The terrified tramps discuss how they are to get rid of the Mandarin at last. (Agitato),,,,,The terrified tramps discuss how they are to get rid of the Mandarin at last. (Agitato),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,9,2009,,,,CD,Redbook,flac,16,44100,2,85.3,5681981,,False
trk_2fa2415091eb,rel_753a0b405e36,"Bartók - Boulez/Bartók - Boulez   cd 8 - The Miraculous Mandarin; Music for Strings, Percussion and Celesta/10 - The body of the Mandarin begins to glow with a greenish blue light. (Molto moderato).flac",Classical,,,,The body of the Mandarin begins to glow with a greenish blue light. (Molto moderato),,,,,The body of the Mandarin begins to glow with a greenish blue light. (Molto moderato),Bartók - Boulez cd 8,Bartók - Boulez cd 8,,Pierre Boulez,folder_path,medium,,"The Miraculous Mandarin; Music for Strings, Percussion and Celesta",,,,10,2009,,,,CD,Redbook,flac,16,44100,2,107.3,6776944,,False
